Country,WHO Region,adult_daly,child_daly,retention_pct,adult_cov,child_cov,actual_3TC,actual_ABC,actual_AZT,actual_ddl,actual_d4T,actual_EFV,actual_FTC,actual_LPV/r,actual_NVP,actual_TDF,actual_ATV/r,calc_3TC,calc_ABC,calc_AZT,calc_ddl,calc_d4T,calc_EFV,calc_FTC,calc_LPV/r,calc_NVP,calc_TDF,calc_ATV/r
Guinea-Bissau,AFR,78821.69,19787.45,97.14,0.3583525923,0.0,164.9985357,0.6589070377,61.37921875,0.0,0.0,127.6318938,46.46746101,13.85282965,67.38949393,154.1349517,2.591779339,164.99853569822386,0.6589070375855348,61.37921874333515,0.0,0.0,127.63189379543913,46.4674610056945,13.852829648890724,67.38949392044782,149.71621136278137,2.5917793391407233
Guyana,AMR,20913.44,1799.831,78.0,0.5848093842,0.95,673.4274708,30.8713852,277.3335358,0.8228677464,4.250355759,463.6418703,160.6141081,66.58099264,295.8897562,538.1895707,8.639816026,673.4274708784183,30.871385198704917,277.33353581179864,0.8228677464172568,4.250355758738692,463.64187034169134,160.61410810912227,66.58099264771634,295.8897562590687,523.4536616056638,8.639816026197927
Haiti,AMR,313251.6,43572.69,97.14,0.5368833811,0.3,1099.847627,31.11396,427.4483068,0.8158442397,4.174912777,805.3576751,284.8398101,102.2684208,462.3241139,950.9019737,15.44200667,1099.8476275125693,31.113959998206,427.4483068281013,0.8158442397083074,4.174912777257455,805.3576751465272,284.83981009714734,102.2684207885909,462.32411389654595,924.5665833445076,15.442006673251816
Honduras,AMR,25959.27,4820.381,83.0,0.5172265271,0.74,635.1820353,47.37844699,276.8975055,1.325487478,6.825782272,401.7633392,134.732703,71.47413148,290.4948371,453.58459,7.327483095,635.1820353228294,47.378446994122285,276.8975054499505,1.325487477874776,6.825782272448618,401.763339207228,134.7327030215352,71.47413148320413,290.49483707971126,441.088448971096,7.327483094460772
Hungary,EUR,1725.244,23.68386,97.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iceland,EUR,59.17611,1.631419,97.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
India,SEA,5770929.0,1052274.0,97.14,0.4061519941,0.0,13800.32653,54.68043783,5123.831079,0.0,0.0,10691.96773,3885.718971,1150.924618,5628.046747,12898.22921,215.1063998,13800.326525865816,54.680437827097315,5123.83107912117,0.0,0.0,10691.967732133653,3885.7189714967653,1150.9246178966653,5628.046747553522,12531.462356388553,215.1063997787416
Indonesia,SEA,855522.1,77781.11,97.14,0.08827710608,0.16,503.6942489,27.39506296,207.9178827,0.7763199485,3.964764342,340.6296778,119.0905428,55.14078351,220.7621156,396.9305298,6.922848002,503.69424888367854,27.395062957425026,207.9178826480373,0.77631994850729,3.9647643424454606,340.62967778254597,119.09054276858157,55.1407835085594,220.76211560298432,385.1332898538518,6.922848001541238
Iran,EMR,26382.84,29.45509,97.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iraq,EMR,4860.863,1141.447,97.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ireland,EUR,642.5257,22.31939,97.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Israel,EUR,1712.951,204.4116,97.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,EUR,34549.22,596.8027,97.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamaica,AMR,18077.68,71.33496,60.0,0.3224223473,0.95,480.7849248,3.968007609,181.1790694,0.05929772677,0.306290331,367.0981582,133.3394078,41.39714298,198.2012245,442.3186749,7.479032876,480.78492478177805,3.9680076089079384,181.1790693548798,0.05929772676734161,0.3062903310319836,367.09815820063335,133.3394078091445,41.39714297820936,198.20122446180093,429.56842689085806,7.479032875792316
Japan,WPR,5784.242,695.9852,97.14,0.2518046743,0.0,8.362344082,0.03397126029,3.123660511,0.0,0.0,6.446082557,2.355840233,0.7123834372,3.426126526,7.803137589,0.1335917954,8.362344080588205,0.03397126028009068,3.123660510438237,0.0,0.0,6.446082555527767,2.355840232916175,0.7123834370311627,3.426126525613432,7.575418519424736,0.13359179533201815
Jordan,EMR,500.7603,103.797,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kazakhstan,EUR,16929.48,940.7953,75.0,0.2592878049,0.95,281.3977991,17.92830017,122.1243943,0.4887770197,2.524678151,181.0783042,62.13662235,30.7530697,128.6057877,207.8866233,3.519502832,281.39779908136205,17.928300173820762,122.12439429561624,0.4887770197407343,2.5246781510630822,181.0783042455338,62.136622358866575,30.753069706014276,128.60578774355406,201.88724000586816,3.5195028321862956
Kenya,AFR,2110755.0,993443.3,81.0,0.5803563961,0.73,84805.44955,10524.8083,40823.71824,301.1737119,1550.712475,45146.19221,13883.04388,11320.8226,41734.30955,47478.86518,747.3447735,84805.44955355555,10524.808297463764,40823.71824380024,301.1737119484538,1550.7124745300916,45146.192211053225,13883.043878768827,11320.822603896673,41734.30955173677,46204.21780517719,747.3447734892211
Kiribati,WPR,25.42931,2.801773,89.0,0.3637163359,0.0,0.2079844448,0.0008298416602,0.07735338176,0.0,0.0,0.1609114549,0.05857207418,0.01744880544,0.08493207604,0.1943016145,0.003264182537,0.20798444477925576,0.0008298416602579642,0.07735338176337887,0.0,0.0,0.16091145492986156,0.058572074179141745,0.017448805443161807,0.08493207604790373,0.18873643765517711,0.0032641825374704328
Kuwait,EMR,201.3337,146.5286,97.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyrgyzstan,EUR,13823.43,129.6541,76.0,0.2176567817,0.95,152.2216887,2.842385082,59.18341051,0.06466557264,0.3340168457,112.4708775,40.61990792,13.92368128,64.18738587,134.757489,2.315515064,152.22168870014218,2.8423850816911367,59.18341049983754,0.06466557263982976,0.334016845669954,112.47087749234193,40.619907918613286,13.923681276471516,64.18738586839567,130.8107235004974,2.315515064128314
Latvia,EUR,5342.366,51.56927,97.14,0.1976608187,0.95,6.392238538,0.1314399646,2.499111114,0.003065015309,0.01583171236,4.694405339,1.693564812,0.5909129299,2.706296995,5.618624589,0.09683588189,6.392238537675353,0.13143996457995982,2.499111113357143,0.0030650153089966763,0.01583171235710384,4.694405338843678,1.6935648119735254,0.5909129298392625,2.7062969944472006,5.453574843445534,0.09683588188080991
Lebanon,EMR,3875.685,186.1628,92.0,0.3679213483,0.0,23.33645397,0.09304675562,8.677814827,0.0,0.0,18.05724061,6.571845787,1.956661525,9.528394644,21.80216694,0.3660029733,23.33645396551421,0.09304675561372737,8.677814826518714,0.0,0.0,18.057240609848314,6.571845786692689,1.9566615251179047,9.528394643951616,21.178155811268837,0.3660029732890661
Lesotho,AFR,579343.1,154631.2,97.14,0.4131871882,0.56,2023.475108,189.0628256,908.2512457,5.409722591,27.78613013,1212.049977,397.296122,247.7830731,943.6423326,1341.53496,21.96914079,2023.475108298835,189.06282560076966,908.2512457175012,5.409722590575165,27.786130134143264,1212.049977515258,397.2961220391478,247.7830730775578,943.6423326375086,1304.0760482737426,21.969140791795745
Liberia,AFR,97314.25,19127.54,97.14,0.2603377227,0.1,157.979046,4.514435488,61.81815621,0.1192914617,0.6087191559,114.8413787,41.03301578,15.20702619,66.74291821,136.4219688,2.323789963,157.97904603078848,4.5144354884360345,61.81815621202959,0.11929146169069771,0.6087191559331674,114.84137866634562,41.03301578160241,15.207026194640317,66.74291820765526,132.4608035761924,2.3237899625904155
Libya,EMR,4868.105,618.8764,97.14,0.3583525923,0.0,10.19047164,0.04069474588,3.790840842,0.0,0.0,7.882671133,2.869876037,0.8555643667,4.162041341,9.519526024,0.1600708379,10.190471640803466,0.04069474587775687,3.7908408416582238,0.0,0.0,7.882671132083646,2.869876036140895,0.8555643665837813,4.1620413404178676,9.246620278202775,0.16007083785906706
Lithuania,EUR,2967.91,40.31704,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luxembourg,EUR,136.2802,2.364897,97.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Madagascar,AFR,179911.8,46601.51,80.0,0.032625,0.01,248.3944536,7.600489432,98.10129301,0.2031747162,1.035439952,178.626559,64.17759012,24.73734785,105.6219024,212.8873367,3.76174883,248.39445359407438,7.60048943239155,98.10129301432357,0.203174716169082,1.03543995189697,178.62655899200374,64.17759011939307,24.73734784859477,105.62190238017494,206.47755503504217,3.761748829596821
Malawi,AFR,1189228.0,534327.3,76.0,0.6097230056,0.61,56656.19992,5958.308542,25994.62349,170.9041978,878.450638,32696.58195,10431.34688,7126.838206,26852.92081,35459.82239,558.8448895,56656.199923396496,5958.308541504206,25994.623494892792,170.90419784458769,878.4506379595466,32696.581954088088,10431.346876412972,7126.838206094598,26852.920813161247,34506.62541425348,558.8448895277793
Malaysia,WPR,101295.6,1791.968,95.0,0.276198748,0.95,305.1000419,7.629667751,120.35844,0.1861983746,0.9617697829,221.6896138,79.41901362,28.50264059,130.0009724,263.9218557,4.486681232,305.1000418884162,7.629667750341537,120.35844002210982,0.18619837461151523,0.9617697828643934,221.6896137834326,79.4190136025868,28.50264058295351,130.00097233387356,256.27358347653956,4.4866812312756865
Maldives,SEA,42.83203,9.463754,97.14,0.2518046743,0.0,0.06192275022,0.0002515555262,0.02313055379,0.0,0.0,0.04773292705,0.01744488207,0.00527516462,0.02537029989,0.05778185341,0.0009892407314,0.06192275021170906,0.00025155552610949764,0.023130553786115084,0.0,0.0,0.047732927045729075,0.01744488206604644,0.005275164619049804,0.02537029988179441,0.05609560479775153,0.0009892407311822122
Mali,AFR,280360.6,106309.1,97.14,0.2861555007,0.23,624.6184306,52.48142951,271.1621403,1.525658686,7.799474587,390.1065,130.4704046,75.45674433,283.4841222,438.6915663,7.359429085,624.6184305207746,52.48142950869281,271.16214028808713,1.5256586861447643,7.7994745872118685,390.106499936494,130.47040460395257,75.45674432288321,283.48412220884086,426.1460136598672,7.359429084586413
Malta,EUR,91.83197,2.038141,97.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marshall Islands,WPR,145.303,25.69346,88.0,0.3637163359,0.0,1.296460893,0.005172777516,0.4821785325,0.0,0.0,1.003033706,0.3651061677,0.1087662777,0.5294199537,1.211169637,0.02034712264,1.2964608926296695,0.005172777515843495,0.48217853251146703,0.0,0.0,1.0030337062664518,0.36510616769468696,0.10876627770972258,0.5294199537028967,1.176479378993347,0.020347122645285355
Mauritania,AFR,14965.87,4024.387,74.0,0.1862320144,0.13,174.7792268,10.3670891,72.52631681,0.296653062,1.514400963,117.0528014,40.56364975,19.37673313,76.84619161,135.4806061,2.323417471,174.77922678579247,10.367089096439937,72.5263168125585,0.2966530620205808,1.5144009632412112,117.05280144194437,40.56364975241698,19.376733135679675,76.8461916088505,131.52058836285914,2.3234174713138716
Mauritius,AFR,3714.38,157.7135,97.14,0.307189594,0.0,6.609798319,0.02661514165,2.463784536,0.0,0.0,5.104314146,1.861812905,0.5588669867,2.703752946,6.171307193,0.1046771448,6.609798318897573,0.02661514164668158,2.463784535819141,0.0,0.0,5.104314146049708,1.861812904578296,0.5588669866785333,2.7037529459769623,5.992858446728561,0.10467714477066496
Mexico,AMR,244776.9,13820.26,85.0,0.5854548808,0.95,5098.529187,167.67032,2031.454203,4.308073496,22.25247626,3653.454819,1283.285014,476.3764697,2186.680866,4290.584645,69.02368977,5098.529186516199,167.67032003527416,2031.4542033569905,4.308073495802167,22.25247625961423,3653.4548194908766,1283.285014172625,476.37646966106854,2186.6808661528453,4172.858993663021,69.0236897713102
Mongolia,WPR,152.2821,8.003381,95.0,0.4767567568,0.01,0.7571072849,0.003246598214,0.2804819471,8.7233475e-06,4.44568236e-05,0.5874673118,0.2128520393,0.06264268482,0.3082053353,0.707360712,0.01165152802,0.757107284977004,0.003246598214439246,0.2804819470810257,8.72334750026353e-06,4.4456823596773594e-05,0.5874673118399637,0.21285203934026212,0.06264268483014558,0.3082053353647404,0.6874918388565302,0.011651528025942682
Montenegro,EUR,60.08948,1.73519,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morocco,EMR,16281.27,1094.391,82.0,0.3571319071,0.95,264.677001,15.11991263,112.8092048,0.4093743702,2.114539936,174.5439847,60.19092333,27.98262659,119.3370975,201.3737305,3.357864452,264.67700097487784,15.119912630820451,112.80920478824369,0.4093743701908152,2.1145399359695527,174.54398473126867,60.19092332967731,27.982626594192908,119.33709751387744,195.64889915108722,3.357864452077781
Mozambique,AFR,2769133.0,1472600.0,66.0,0.5257470925,0.57,174711.666,21562.33088,82863.26482,623.4167582,3202.534516,94559.13301,29259.12098,23538.03172,84823.092,99916.37334,1589.081004,174711.66599746657,21562.33087580897,82863.26482529483,623.4167581643435,3202.5345160088073,94559.13301359779,29259.120979444477,23538.031716843147,84823.09200608365,97206.34644927506,1589.0810036548748
Myanmar,SEA,382019.7,11480.02,85.0,0.4579258025,0.75,5782.986053,118.4162592,2232.46221,2.823091125,14.53999642,4291.7957,1533.900014,519.677979,2423.632421,5107.555767,84.2187594,5782.986052666823,118.41625922012963,2232.462209576711,2.823091124790457,14.539996423218915,4291.795699768728,1533.90001448365,519.6779789552468,2423.6324210631346,4963.945697419717,84.21875940427338
Namibia,AFR,240660.4,56371.17,85.0,0.6744043431,0.95,7435.697664,632.2347537,3355.426982,17.57211105,90.76516087,4500.157258,1475.317363,851.6514448,3496.18708,4994.039502,78.19938056,7435.697663128916,632.2347536866223,3355.4269816153665,17.57211104598309,90.76516086901967,4500.157257989836,1475.3173625616976,851.6514447377347,3496.187080006966,4860.6431816023605,78.19938055368652
Nepal,SEA,83510.78,6515.669,97.14,0.2992289515,0.58,171.4180882,8.601728018,70.79327177,0.2361070959,1.213072285,116.7953011,40.7230097,17.92559698,75.33175549,135.9562114,2.292410147,171.41808819345286,8.60172801750507,70.79327177053904,0.23610709593489257,1.2130722853603126,116.7953010586991,40.72300970126599,17.925596981811374,75.33175548552032,132.04827117579939,2.292410147023937
Netherlands,EUR,3127.204,105.5048,97.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Zealand,WPR,607.3335,21.06793,97.14,0.3637163359,0.0,1.291507296,0.005153013054,0.4803361956,0.0,0.0,0.9992012543,0.3637111479,0.1083506969,0.5273971139,1.206541927,0.02026937913,1.2915072963548337,0.005153013054316961,0.480336195580185,0.0,0.0,0.9992012543512864,0.36371114794322845,0.10835069693042287,0.5273971138892198,1.1719842153502835,0.020269379127133513
Nicaragua,AMR,9524.273,228.8854,79.0,0.3344058501,0.69,144.5261236,3.025833889,56.04175278,0.07248023155,0.3729783642,106.7787776,38.32537662,13.21759793,60.77207289,127.387529,2.14566534,144.52612356574383,3.025833888800679,56.04175278206762,0.07248023155256102,0.3729783642491883,106.77877765176567,38.325376624011845,13.21759793404515,60.77207289270288,123.72952420598256,2.145665340475752
Niger,AFR,135371.9,60607.08,67.0,0.2740156787,0.16,3195.15594,240.4525233,1362.004821,6.979718008,35.64630425,2051.180976,694.7204863,374.4828529,1430.981479,2330.759336,39.26063087,3195.155940241205,240.45252325590525,1362.0048212071185,6.979718007779073,35.64630424707819,2051.1809760082883,694.7204863763127,374.4828529395082,1430.981479418194,2263.8335111199453,39.260630869838074
Nigeria,AFR,5694592.0,2192955.0,97.14,0.3394787773,0.0,11257.84496,45.09530483,4191.03417,0.0,0.0,8702.904057,3170.698127,947.6507347,4600.61572,10514.54111,177.3725727,11257.844956148043,45.09530482392298,4191.034169555685,0.0,0.0,8702.90405596202,3170.698126249364,947.6507346194996,4600.6157191612565,10212.147502613965,177.37257265462952
Northern Mariana Islands,WPR,66.76201,2.443359,97.14,0.3637163359,0.0,0.1419708003,0.0005664523842,0.05280164834,0.0,0.0,0.1098386375,0.03998147195,0.01191060647,0.05797488759,0.1326308596,0.002228140703,0.14197080028405215,0.0005664523841718587,0.05280164834096304,0.0,0.0,0.10983863747844164,0.0399814719525554,0.01191060646576529,0.05797488758885067,0.12883205340238568,0.0022281407035499926
Norway,EUR,678.3519,20.98212,97.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oman,EMR,3332.475,71.62673,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pakistan,EMR,67978.19,10142.72,97.14,0.0601777362,0.05,26.03032728,1.132068278,10.5166319,0.03162236739,0.1612482282,18.13231232,6.422982418,2.735208419,11.23816297,21.358864,0.3749432745,26.0303272746931,1.132068277943337,10.516631899632127,0.031622367389703476,0.16124822820132,18.132312323044037,6.422982417461269,2.735208418860212,11.23816297048546,20.719953701137737,0.37494327444728526
Panama,AMR,23000.54,246.8803,97.14,0.5975066785,0.92,85.35176968,0.8147945513,31.92817627,0.01420836026,0.07335848643,65.5112959,23.51200229,7.12932548,34.97327945,78.3561765,1.262145399,85.35176967728607,0.8147945512446012,31.928176271650454,0.01420836026392189,0.07335848642837355,65.51129589509367,23.512002283363618,7.1293254796848045,34.97327945098747,76.20343701539129,1.2621453984416589
Papua New Guinea,WPR,39671.85,3711.094,90.0,0.5457781891,0.36,488.0574789,11.52414897,187.9681507,0.2916127555,1.493543287,361.5831784,128.4103185,44.26400007,203.9210501,428.4318557,6.951483027,488.05747888367404,11.524148967051559,187.9681507342603,0.2916127555279344,1.493543287307331,361.5831784300561,128.41031845587028,44.26400007382504,203.92105004879883,416.57634545373776,6.951483026717893
Paraguay,AMR,16829.96,829.3166,78.0,0.3088398204,0.58,257.9634579,8.783724323,102.8867167,0.2311676361,1.187694302,183.9926043,65.25746928,25.15387146,110.6061045,217.2787802,3.668045595,257.96345790156647,8.783724323271281,102.88671670016173,0.23116763609101848,1.1876943024685735,183.99260434930733,65.25746928978563,25.153871467047928,110.60610450788162,211.02564808736759,3.6680455955022886
Peru,AMR,41977.43,561.4681,81.0,0.555836545,0.84,959.7931793,10.39263805,360.6671473,0.1959443304,1.010500031,733.3235503,263.3556617,81.18496645,394.5760972,877.152405,14.23349847,959.7931792551784,10.392638045221918,360.6671473123098,0.19594433039796186,1.0105000311995622,733.3235502375094,263.3556617038269,81.18496644103574,394.5760971452312,852.8772458837723,14.233498472992007
Philippines,WPR,171126.2,48681.18,90.0,0.2720471044,0.1,1047.283332,38.71176356,416.0661096,1.061561855,5.416926135,745.7681278,264.1299542,104.6894466,446.9414811,879.5024512,14.93127279,1047.2833324445457,38.71176355575396,416.0661096734374,1.0615618553012103,5.4169261351266496,745.7681278362699,264.1299542672093,104.6894465883905,446.9414811796405,854.0498720783113,14.931272792694534
Poland,EUR,6596.052,571.1357,97.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Portugal,EUR,30996.17,213.2679,97.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Puerto Rico,AMR,12482.09,231.3057,97.14,0.3637163359,0.0,26.54342352,0.1059061829,9.872005452,0.0,0.0,20.53586701,7.475094462,2.226854192,10.83921477,24.7971912,0.4165820171,26.543423520615463,0.10590618287178162,9.872005452505865,0.0,0.0,20.535867007049085,7.475094462318797,2.2268541923807303,10.839214766360643,24.086951328358506,0.41658201714379656
Qatar,EMR,336.5839,9.923904,97.14,0.3637163359,0.0,0.715752651,0.002855797071,0.266202062,0.0,0.0,0.5537567993,0.2015685231,0.06004789813,0.2922831977,0.6686648889,0.01123327904,0.7157526510320374,0.0028557970712514867,0.2662020619964837,0.0,0.0,0.5537567993111658,0.20156852313960755,0.060047898132673014,0.2922831976855843,0.649513023636994,0.011233279042221772
Romania,EUR,4608.22,559.7048,97.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Russia,EUR,948880.7,39944.61,97.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rwanda,AFR,197362.9,78240.93,91.0,0.7922325011,0.74,4443.186966,402.6075605,1989.812853,11.38995099,58.65413808,2686.538773,870.1717346,520.4848907,2070.953666,2957.016385,45.22083944,4443.186966278944,402.6075604747877,1989.8128531805864,11.38995098899117,58.65413807557631,2686.538772905293,870.171734635924,520.4848907329169,2070.95366618375,2879.8605528175985,45.22083944176027
Saint Lucia,AMR,412.1581,27.80105,67.0,1.0,0.0,31.15926499,0.1110401277,11.24565922,0.0,0.0,24.65781241,8.725119468,2.371361002,12.41779713,29.32286424,0.4374139201,31.159264993731426,0.11104012768108745,11.245659217499309,0.0,0.0,24.657812406472228,8.725119467640054,2.3713610015639253,12.417797133219064,28.576276475287735,0.4374139201162606
Saint Vincent and the Grenadines,AMR,888.0634,56.39709,97.14,1.0,0.0,5.81861243,0.02073538857,2.099989602,0.0,0.0,4.604545511,1.629309568,0.4428227239,2.318872052,5.475687003,0.08168171082,5.818612429774614,0.020735388567699433,2.099989602357915,0.0,0.0,4.604545511205542,1.629309567985392,0.4428227238979644,2.318872051837682,5.336270850074158,0.08168171081881882
Samoa,WPR,339.6084,67.62138,97.14,0.3637163359,0.0,0.722184313,0.002881458899,0.2685941198,0.0,0.0,0.5587327873,0.2033797922,0.06058748089,0.2949096172,0.6746734263,0.01133421985,0.7221843130724568,0.002881458899526695,0.26859411977615877,0.0,0.0,0.5587327872877643,0.20337979218199412,0.0605874808872322,0.2949096172243681,0.6553494648333498,0.011334219855086557
Sao Tome and Principe,AFR,21.51168,1.46686,62.0,0.3583525923,0.0,0.5983099705,0.002389297872,0.2225704513,0.0,0.0,0.4628128019,0.1684981331,0.05023248275,0.24436463,0.5589169505,0.00939818898,0.5983099704208856,0.0023892978716426165,0.22257045127932756,0.0,0.0,0.4628128018128393,0.16849813304221947,0.05023248274537623,0.2443646299259588,0.5428939209243966,0.009398188978930681
Saudi Arabia,EMR,22159.24,2213.987,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,AFR,101581.2,32867.56,77.0,0.4179155272,0.25,2452.079666,144.9316484,1014.788751,4.123448059,21.08588751,1649.464793,567.0587164,265.5696227,1076.333084,1899.787,31.33297855,2452.079665571425,144.93164839336933,1014.7887514942937,4.123448059319178,21.085887508614405,1649.4647932693363,567.0587163593082,265.56962266994697,1076.3330840957888,1846.3616526484914,31.332978553638835
Serbia,EUR,2154.67,83.48645,97.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Seychelles,AFR,241.507,15.65946,52.0,0.3583525923,0.0,8.48475439,0.03388311512,3.15631647,0.0,0.0,6.563241708,2.389506017,0.7123569714,3.465384114,7.926114027,0.1332776138,8.48475438908313,0.03388311511671075,3.156316469277687,0.0,0.0,6.5632417068747415,2.3895060162152673,0.7123569713346958,3.4653841132589234,7.698888211957208,0.13327761383003553
Sierra Leone,AFR,128471.3,24371.42,97.14,0.2828771493,0.13,230.2234911,7.360091408,90.63988168,0.1976162334,1.008822266,166.0107626,59.07059482,22.45510779,97.66524988,196.5568791,3.333678649,230.2234910861656,7.360091407752515,90.63988167558334,0.19761623337091047,1.0088222657490873,166.01076261751223,59.07059481780069,22.455107792066343,97.66524987504496,190.87401956370553,3.333678648775398
Singapore,WPR,630.0973,20.46634,93.0,0.2518046743,0.0,2.229570473,0.009057426737,0.8328312224,0.0,0.0,1.7186563,0.6281147693,0.1899358674,0.9134747943,2.080474685,0.03561828113,2.229570472779482,0.009057426735096626,0.8328312221960739,0.0,0.0,1.7186562992864431,0.6281147691696491,0.1899358674069437,0.9134747941365445,2.0197601637874985,0.03561828111919986
Slovakia,EUR,266.3305,0.192984,97.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia,EUR,75.85926,7.143938,97.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Solomon Islands,WPR,1064.898,237.4911,83.0,0.3637163359,0.0,13.46047936,0.05370625941,5.006208998,0.0,0.0,10.41397745,3.790707505,1.129263709,5.496692112,12.57494461,0.2112535951,13.460479364885986,0.05370625940743021,5.006208998635457,0.0,0.0,10.413977453727409,3.790707505475641,1.1292637094032119,5.496692112110108,12.214773692118863,0.21125359512089936
Somalia,EMR,60049.43,32761.86,81.0,0.08527643065,0.04,245.7611043,18.57764675,104.7860002,0.5428376855,2.7676375,157.3794608,53.61961318,29.336359,110.0154743,179.5088062,3.118358944,245.7611043008109,18.577646748674052,104.78600020997882,0.5428376855092849,2.7676375000616247,157.37946079346042,53.619613180500636,29.336358999949862,110.01547434433583,174.19483197970573,3.118358944219599
South Africa,AFR,7063812.0,2037533.0,97.14,0.4712352308,0.74,30935.21522,3314.396912,14444.81091,94.25752379,485.3922392,17476.86185,5577.15194,3925.116726,14886.25181,18926.67404,305.5632718,30935.21521647799,3314.3969117616543,14444.810906251152,94.25752378535994,485.3922391862809,17476.86185089175,5577.151939835117,3925.1167260810007,14886.25181433253,18405.61454743683,305.5632718315603
